catalogue	title	thumbnailUrl	sources	processingLevel	areas	geoResolution	vertLevels	tempExtentBegin	tempResolutions	stacOrCswBbox	stacOrCswTbox	mainVariables	_isViewableOmi	numLayers	thumbnailMeta	tempExtentEnd	omiFigureUrl
CMEMS	Mediterranean Sea - High Resolution L3S Sea Surface Temperature Reprocessed	https://mdl-metadata.s3.waw3-1.cloudferro.com/metadata/thumbnails/SST_MED_PHY_L3S_MY_010_042.jpg	['Satellite observations']	Level 3	['Mediterranean Sea']	{'row': {'magnitude': 0.05, 'units': 'degree'}, 'column': {'magnitude': 0.05, 'units': 'degree'}}		1982-01-01	['Daily']	[-18.125, 30.125, 36.32500076293945, 46.025001525878906]	['1982-01-01T00:00:00.000Z', '2026-01-15T00:00:00.000Z']	['Temperature']	False	1	{'basemapId': 'light', 'overlays': {'tags': [{'name': 'SST'}]}}		
CMEMS	Mediterranean Sea - High Resolution L4 Sea Surface Temperature Reprocessed	https://mdl-metadata.s3.waw3-1.cloudferro.com/metadata/thumbnails/SST_MED_SST_L4_REP_OBSERVATIONS_010_021.jpg	['Satellite observations']	Level 4	['Mediterranean Sea']	{'row': {'magnitude': 0.05, 'units': 'degree'}, 'column': {'magnitude': 0.05, 'units': 'degree'}}		1982-01-01	['Daily']	[-18.125, 30.125, 36.32500076293945, 46.025001525878906]	['1982-01-01T00:00:00.000Z', '2026-01-15T00:00:00.000Z']	['Temperature']	False	4	{'basemapId': 'light', 'overlays': {'tags': [{'name': 'SST'}]}}		
CMEMS	Global Ocean - Arctic and Antarctic - Sea Ice Concentration, Edge, Type and Drift (OSI-SAF)	https://mdl-metadata.s3.waw3-1.cloudferro.com/metadata/thumbnails/SEAICE_GLO_SEAICE_L4_NRT_OBSERVATIONS_011_001.jpg	['Satellite observations']	Level 4	['Global Ocean']	{'row': {'magnitude': 62.5, 'units': 'km'}, 'column': {'magnitude': 62.5, 'units': 'km'}}		2019-05-04	['Daily']	[-180, -90.5, 179.8999999999795, 90.00000000000085]	['2022-01-01T00:00:00.000Z', '2026-02-13T00:00:00.000Z']	['Sea ice']	False	68	{'basemapId': 'dark', 'overlays': {'tags': []}}		
CMEMS	Sea Ice Thickness derived from merging of L-Band radiometry and radar altimeter derived sea ice thickness	https://mdl-metadata.s3.waw3-1.cloudferro.com/metadata/thumbnails/SEAICE_GLO_PHY_L4_NRT_011_014.jpg	['Satellite observations']	Level 4	['Global Ocean', 'Arctic Ocean']	{'row': {'magnitude': 12.5, 'units': 'km'}, 'column': {'magnitude': 12.5, 'units': 'km'}}		2010-04-11	['Weekly']	[-180, -90.1, 179.8999999999795, 89.99999999999974]	['2023-10-18T00:00:00.000Z', '2026-02-09T00:00:00.000Z']	['Sea ice']	False	12	{'basemapId': 'dark', 'overlays': {'tags': [{'name': 'SMOS + CryoSat-2'}]}}		
CMEMS	Global Ocean - High Resolution SAR Sea Ice Drift	https://mdl-metadata.s3.waw3-1.cloudferro.com/metadata/thumbnails/SEAICE_GLO_SEAICE_L4_NRT_OBSERVATIONS_011_006.jpg	['Satellite observations']	Level 4	['Global Ocean']	{'row': {'magnitude': 10, 'units': 'km'}, 'column': {'magnitude': 10, 'units': 'km'}}		2019-05-04	['Irregular']	[-180, -90, 179.8999999999795, 90]	['2022-01-02T00:00:00.000Z', '2026-02-14T00:00:00.000Z']	['Sea ice']	False	38	{'basemapId': 'dark', 'overlays': {'tags': [{'name': 'Ice drift'}]}}		
CMEMS	Antarctic Ocean - High Resolution Sea Ice Information	https://mdl-metadata.s3.waw3-1.cloudferro.com/metadata/thumbnails/SEAICE_ANT_PHY_AUTO_L3_NRT_011_012.jpg	['Satellite observations']	Level 3	['Global Ocean']	{'row': {'magnitude': 1, 'units': 'km'}, 'column': {'magnitude': 1, 'units': 'km'}}		2023-02-02	['Irregular']	[-179.9875, -85.99375, 179.9875, -45.00625]	['2023-02-02T00:00:00.000Z', '2026-02-13T00:00:00.000Z']	['Sea ice']	False	3	{'basemapId': 'dark', 'overlays': {'tags': []}}		
CMEMS	Arctic Ocean - Sea and Ice Surface Temperature	https://mdl-metadata.s3.waw3-1.cloudferro.com/metadata/thumbnails/SEAICE_ARC_PHY_SST-IST_L3S_NRT_011_022.jpg	['Satellite observations']	Level 3	['Arctic Ocean']	{'row': {'magnitude': 0.05, 'units': 'degree'}, 'column': {'magnitude': 10, 'units': 'km'}}		2025-11-01	['Daily']	[-179.97500610351562, 58, 179.97500610351562, 89.94999694824219]	['2025-11-01T00:00:00.000Z', '2026-02-13T00:00:00.000Z']	['Temperature', 'Sea ice']	False	14	{'basemapId': 'dark', 'overlays': {'tags': [{'name': 'SST'}, {'name': 'IST'}, {'name': 'L3'}]}}		
CMEMS	Arctic Ocean - Sea and Ice Surface Temperature	https://mdl-metadata.s3.waw3-1.cloudferro.com/metadata/thumbnails/SEAICE_ARC_SEAICE_L4_NRT_OBSERVATIONS_011_008.jpg	['Satellite observations']	Level 4	['Arctic Ocean']	{'row': {'magnitude': 0.05, 'units': 'degree'}, 'column': {'magnitude': 0.05, 'units': 'degree'}}		2019-05-04	['Daily']	[-179.97500610351562, 58, 179.97500610351562, 89.94999694824219]	['2018-01-01T00:00:00.000Z', '2026-02-13T00:00:00.000Z']	['Temperature', 'Sea ice']	False	8	{'basemapId': 'dark', 'overlays': {'tags': [{'name': 'SST'}, {'name': 'Ice surface temperature'}]}}		
CMEMS	Arctic Ocean - Sea Ice Concentration Charts - Svalbard and Greenland	https://mdl-metadata.s3.waw3-1.cloudferro.com/metadata/thumbnails/SEAICE_ARC_SEAICE_L4_NRT_OBSERVATIONS_011_002.jpg	['Satellite observations']	Level 4	['Arctic Ocean']	{'row': {'magnitude': 1, 'units': 'km'}, 'column': {'magnitude': 1, 'units': 'km'}}		2019-05-04	['Daily', 'Irregular']	[-110.0025, 49.99950000000001, 89.99549999999998, 89.9955]	['2020-09-01T12:10:00.000Z', '2026-02-13T21:15:00.000Z']	['Sea ice']	False	6	{'basemapId': 'dark', 'overlays': {'tags': []}}		
CMEMS	SAR Sea Ice Berg Concentration and Individual Icebergs Observed with Sentinel-1 & RCM	https://mdl-metadata.s3.waw3-1.cloudferro.com/metadata/thumbnails/SEAICE_ARC_SEAICE_L4_NRT_OBSERVATIONS_011_007.jpg	['Satellite observations']	Level 3	['Arctic Ocean']	{'row': {'magnitude': 10, 'units': 'km'}, 'column': {'magnitude': 10, 'units': 'km'}}		2025-11-01	[]	[-180, 30, 179.8999999999795, 89.93999999999991]	['2023-11-25T06:40:00.000Z', '2026-02-14T21:53:10.000Z']	['Sea ice']	False	24	{'basemapId': 'dark', 'overlays': {'tags': [{'name': 'Icebergs'}]}}		
CMEMS	Arctic Ocean - High Resolution Sea Ice Information L3	https://mdl-metadata.s3.waw3-1.cloudferro.com/metadata/thumbnails/SEAICE_ARC_PHY_AUTO_L3_MYNRT_011_023.jpg	['Satellite observations']	Level 3	['Arctic Ocean']	{'row': {'magnitude': 0.5, 'units': 'km'}, 'column': {'magnitude': 0.5, 'units': 'km'}}		2014-10-03	['Daily']	[-179.994, 31.001999999999995, 179.994, 89.994]	['2014-10-03T20:11:44.000Z', '2026-02-13T23:51:45.000Z']	['Sea ice']	False	10	{'basemapId': 'dark', 'overlays': {'tags': [{'name': 'High resolution'}]}}		
CMEMS	Baltic Sea - Sea Ice Concentration and Thickness Charts	https://mdl-metadata.s3.waw3-1.cloudferro.com/metadata/thumbnails/SEAICE_BAL_SEAICE_L4_NRT_OBSERVATIONS_011_004.jpg	['Satellite observations']	Level 4	['Baltic Sea']	{'row': {'magnitude': 1, 'units': 'km'}, 'column': {'magnitude': 1, 'units': 'km'}}		2019-05-04	['Daily']	[9, 53.20000076293945, 31, 66.19999694824219]	['2018-01-01T00:00:00.000Z', '2026-02-14T00:00:00.000Z']	['Sea ice']	False	7	{'basemapId': 'dark', 'overlays': {'tags': []}}		
CMEMS	Baltic Sea - SAR Sea Ice Thickness and Drift, Multisensor Sea Ice Concentration	https://mdl-metadata.s3.waw3-1.cloudferro.com/metadata/thumbnails/SEAICE_BAL_SEAICE_L4_NRT_OBSERVATIONS_011_011.jpg	['Satellite observations']	Level 4	['Baltic Sea']	{'row': {'magnitude': 0.8, 'units': 'km'}, 'column': {'magnitude': 0.8, 'units': 'km'}}		2020-03-01	['Irregular', 'Daily']	[9, 53, 31, 66]	['2020-03-01T00:00:00.000Z', None]	['Sea ice']	False	8	{'basemapId': 'dark', 'overlays': {'tags': []}}		
CMEMS	Global Ocean Sea Ice Concentration Time Series REPROCESSED (OSI-SAF)	https://mdl-metadata.s3.waw3-1.cloudferro.com/metadata/thumbnails/SEAICE_GLO_SEAICE_L4_REP_OBSERVATIONS_011_009.jpg	['Satellite observations']	Level 4	['Global Ocean', 'Arctic Ocean', 'Antarctic Ocean']	{'row': {'magnitude': 25, 'units': 'km'}, 'column': {'magnitude': 25, 'units': 'km'}}		1979-01-01	['Daily']	[-180, -90, 179.79999999997955, 90]	['1978-10-25T12:00:00.000Z', '2025-09-29T00:00:00.000Z']	['Sea ice']	False	24	{'basemapId': 'light', 'overlays': {'tags': []}}	2025-09-30	
CMEMS	Arctic Ocean - Sea Ice Thickness REPROCESSED	https://mdl-metadata.s3.waw3-1.cloudferro.com/metadata/thumbnails/SEAICE_GLO_PHY_CLIMATE_L3_MY_011_013.jpg	['Satellite observations']	Level 3	['Global Ocean', 'Arctic Ocean']	{'row': {'magnitude': 25, 'units': 'km'}, 'column': {'magnitude': 25, 'units': 'km'}}		1995-10-01	['Monthly']	[-180, 0, 179.79999999997955, 90]	['1995-10-01T00:00:00.000Z', '2024-04-01T00:00:00.000Z']	['Sea ice']	False	4	{'basemapId': 'light', 'overlays': {'tags': [{'name': 'C3S'}]}}	2024-04-30	
CMEMS	Global Ocean - High Resolution SAR Sea Ice Drift Time Series	https://mdl-metadata.s3.waw3-1.cloudferro.com/metadata/thumbnails/SEAICE_GLO_PHY_L4_MY_011_020.jpg	['Satellite observations']	Level 4	['Global Ocean']	{'row': {'magnitude': 10, 'units': 'km'}, 'column': {'magnitude': 10, 'units': 'km'}}		2014-10-05	['Daily']	[-179.95, -89.95, 179.95000000000005, 89.95]	['2014-10-06T00:00:00.000Z', '2025-11-01T00:00:00.000Z']	['Sea ice']	False	40	{'basemapId': 'light', 'overlays': {'tags': [{'name': 'Ice drift'}]}}		
CMEMS	Antarctic Ocean Sea Ice Drift REPROCESSED	https://mdl-metadata.s3.waw3-1.cloudferro.com/metadata/thumbnails/SEAICE_ANT_PHY_L3_MY_011_018.jpg	['Satellite observations']	Level 3	['Antarctic Ocean']	{'row': {'magnitude': 62.5, 'units': 'km'}, 'column': {'magnitude': 62.5, 'units': 'km'}}		2003-04-01	['Daily']	[-179.75, -90, 180, -40.25]	['2003-04-01T00:00:00.000Z', '2025-06-30T00:00:00.000Z']	['Sea ice']	False	18	{'basemapId': 'light', 'overlays': {'tags': [{'name': 'Ice drift'}]}}		
CMEMS	Arctic Ocean - Sea and Ice Surface Temperature L3S REPROCESSED	https://mdl-metadata.s3.waw3-1.cloudferro.com/metadata/thumbnails/SEAICE_ARC_PHY_CLIMATE_L3_MY_011_021.jpg	['Satellite observations']	Level 3	['Arctic Ocean']	{'row': {'magnitude': 0.05, 'units': 'degree'}, 'column': {'magnitude': 0.05, 'units': 'degree'}}		1982-01-01	['Daily']	[-179.97500610351562, 58, 179.97500610351562, 89.94999694824219]	['1982-01-01T00:00:00.000Z', '2024-12-31T00:00:00.000Z']	['Temperature', 'Sea ice']	False	11	{'basemapId': 'light', 'overlays': {'tags': [{'name': 'SST'}, {'name': 'Ice surface temperature'}]}}		
CMEMS	Arctic Ocean - Sea and Ice Surface Temperature L4 REPROCESSED	https://mdl-metadata.s3.waw3-1.cloudferro.com/metadata/thumbnails/SEAICE_ARC_PHY_CLIMATE_L4_MY_011_016.jpg	['Satellite observations']	Level 4	['Arctic Ocean']	{'row': {'magnitude': 0.05, 'units': 'degree'}, 'column': {'magnitude': 0.05, 'units': 'degree'}}		1982-01-01	['Daily']	[-179.97500610351562, 58, 179.97500610351562, 89.94999694824219]	['1982-01-01T00:00:00.000Z', '2024-12-31T00:00:00.000Z']	['Temperature', 'Sea ice']	False	8	{'basemapId': 'light', 'overlays': {'tags': [{'name': 'SST'}, {'name': 'Ice surface temperature'}]}}	2023-12-31	
CMEMS	Arctic Ocean - High Resolution Sea Ice Information L4	https://mdl-metadata.s3.waw3-1.cloudferro.com/metadata/thumbnails/SEAICE_ARC_PHY_AUTO_L4_MYNRT_011_024.jpg	['Satellite observations']	Level 4	['Arctic Ocean']	{'row': {'magnitude': 1, 'units': 'km'}, 'column': {'magnitude': 1, 'units': 'km'}}		2014-10-03	['Daily']	[-179.995, 31.005000000000003, 179.995, 89.995]	['2014-10-03T00:00:00.000Z', '2026-02-13T00:00:00.000Z']	['Sea ice']	False	6	{'basemapId': 'light', 'overlays': {'tags': [{'name': 'High resolution'}]}}		
CMEMS	Arctic Ocean Sea Ice Drift REPROCESSED	https://mdl-metadata.s3.waw3-1.cloudferro.com/metadata/thumbnails/SEAICE_ARC_SEAICE_L3_REP_OBSERVATIONS_011_010.jpg	['Satellite observations']	Level 3	['Arctic Ocean']	{'row': {'magnitude': 62.5, 'units': 'km'}, 'column': {'magnitude': 62.5, 'units': 'km'}}		1992-10-01	['Weekly', 'Monthly', 'Daily']	[-179.5, 60, 180, 89.5]	['1991-12-03T00:00:00.000Z', '2024-12-31T00:00:00.000Z']	['Sea ice']	False	45	{'basemapId': 'light', 'overlays': {'tags': [{'name': 'Ice drift'}]}}		
CMEMS	Baltic Sea ice concentration, extent, and classification time series	https://mdl-metadata.s3.waw3-1.cloudferro.com/metadata/thumbnails/SEAICE_BAL_PHY_L4_MY_011_019.jpg	['Satellite observations']	Level 4	['Baltic Sea']	{'row': {'magnitude': 1, 'units': 'km'}, 'column': {'magnitude': 1, 'units': 'km'}}		1980-11-03	['Daily']	[9, 53.20000076293945, 31, 66.19999694824219]	['1980-11-03T00:00:00.000Z', '2025-06-04T00:00:00.000Z']	['Sea ice']	False	7	{'basemapId': 'light', 'overlays': {'tags': []}}	2025-06-04	
CMEMS	Global Ocean Daily Gridded Sea Surface Winds from Scatterometer	https://mdl-metadata.s3.waw3-1.cloudferro.com/metadata/thumbnails/WIND_GLO_PHY_L3_NRT_012_002.jpg	['Satellite observations']	Level 3	['Global Ocean', 'Arctic Ocean', 'Baltic Sea', 'Black Sea', 'Mediterranean Sea', 'Atlantic: Iberia-Biscay-Ireland', 'Atlantic: North', 'Atlantic: NW European Shelf']	{'row': {'magnitude': 0.125, 'units': 'degree'}, 'column': {'magnitude': 0.125, 'units': 'degree'}}		2016-01-01	['Daily']	[-179.9375, -89.9375, 179.9375, 89.9375]	['2016-01-01T00:00:00.000Z', '2026-02-13T00:00:00.000Z']	['Wind']	False	928	{'basemapId': 'dark', 'overlays': {'tags': [{'name': 'Wind'}]}}		
CMEMS	Global Ocean Hourly Sea Surface Wind and Stress from Scatterometer and Model	https://mdl-metadata.s3.waw3-1.cloudferro.com/metadata/thumbnails/WIND_GLO_PHY_L4_NRT_012_004.jpg	['Numerical models', 'Satellite observations']	Level 4	['Global Ocean']	{'row': {'magnitude': 0.125, 'units': 'degree'}, 'column': {'magnitude': 0.125, 'units': 'degree'}}			['Hourly']	[-179.9375, -89.9375, 179.9375, 89.9375]	['2023-11-20T00:00:00.000Z', '2026-02-13T23:00:00.000Z']	['Wind']	False	29	{'basemapId': 'dark', 'overlays': {'tags': [{'name': 'Wind'}]}}		
CMEMS	High-resolution L3 Sea Surface Wind from NRT Satellite Measurements over the Arctic Sea	https://mdl-metadata.s3.waw3-1.cloudferro.com/metadata/thumbnails/WIND_ARC_PHY_HR_L3_NRT_012_100.jpg	['Satellite observations']	Level 3	['Arctic Ocean']	{'row': {'magnitude': 1.3, 'units': 'km'}, 'column': {'magnitude': 1.3, 'units': 'km'}}		2024-04-01	['Daily']	[-89.99, 62.00999999999999, 76.99, 89.99]	['2024-04-01T00:00:00.000Z', '2026-02-14T00:00:00.000Z']	['Wind']	False	28	{'basemapId': 'dark', 'overlays': {'tags': [{'name': 'Wind'}, {'name': 'High resolution'}]}}		
CMEMS	High-resolution L3 Sea Surface Wind from NRT Satellite Measurements over the Atlantic Sea	https://mdl-metadata.s3.waw3-1.cloudferro.com/metadata/thumbnails/WIND_ATL_PHY_HR_L3_NRT_012_101.jpg	['Satellite observations']	Level 3	['Atlantic: Iberia-Biscay-Ireland', 'Atlantic: North', 'Atlantic: NW European Shelf']	{'row': {'magnitude': 0.012, 'units': 'degree'}, 'column': {'magnitude': 0.012, 'units': 'degree'}}		2024-04-01	['Daily']	[-19.993999481201172, 26.006000518798828, 12.994000434875488, 61.99399948120117]	['2024-04-01T00:00:00.000Z', '2026-02-14T00:00:00.000Z']	['Wind']	False	28	{'basemapId': 'dark', 'overlays': {'tags': [{'name': 'Wind'}, {'name': 'High resolution'}]}}		
CMEMS	High-resolution L3 Sea Surface Wind from NRT Satellite Measurements over the Baltic Sea	https://mdl-metadata.s3.waw3-1.cloudferro.com/metadata/thumbnails/WIND_BAL_PHY_HR_L3_NRT_012_102.jpg	['Satellite observations']	Level 3	['Baltic Sea']	{'row': {'magnitude': 0.012, 'units': 'degree'}, 'column': {'magnitude': 0.012, 'units': 'degree'}}		2024-04-01	['Daily']	[9.005999565124512, 53.50600051879883, 30.5939998626709, 66.09400177001953]	['2024-04-01T00:00:00.000Z', '2026-02-14T00:00:00.000Z']	['Wind']	False	28	{'basemapId': 'dark', 'overlays': {'tags': [{'name': 'Wind'}, {'name': 'High resolution'}]}}		
CMEMS	High-resolution L3 Sea Surface Wind from NRT Satellite Measurements over the Black Sea	https://mdl-metadata.s3.waw3-1.cloudferro.com/metadata/thumbnails/WIND_BLK_PHY_HR_L3_NRT_012_103.jpg	['Satellite observations']	Level 3	['Black Sea']	{'row': {'magnitude': 0.012, 'units': 'degree'}, 'column': {'magnitude': 0.012, 'units': 'degree'}}		2024-04-01	['Daily']	[27.31599998474121, 40.816001892089844, 42.00400161743164, 47.5]	['2024-04-01T00:00:00.000Z', '2026-02-14T00:00:00.000Z']	['Wind']	False	28	{'basemapId': 'dark', 'overlays': {'tags': [{'name': 'Wind'}, {'name': 'High resolution'}]}}		
CMEMS	High-resolution L3 Sea Surface Wind from NRT Satellite Measurements over the Mediterranean Sea	https://mdl-metadata.s3.waw3-1.cloudferro.com/metadata/thumbnails/WIND_MED_PHY_HR_L3_NRT_012_104.jpg	['Satellite observations']	Level 3	['Mediterranean Sea']	{'row': {'magnitude': 0.012, 'units': 'degree'}, 'column': {'magnitude': 0.012, 'units': 'degree'}}		2024-04-01	['Daily']	[-5.604000091552734, 30.125999450683594, 36.80400085449219, 46.00199890136719]	['2024-04-01T00:00:00.000Z', '2026-02-14T00:00:00.000Z']	['Wind']	False	28	{'basemapId': 'dark', 'overlays': {'tags': [{'name': 'Wind'}, {'name': 'High resolution'}]}}		
CMEMS	Global Ocean Daily Gridded Reprocessed L3 Sea Surface Winds from Scatterometer	https://mdl-metadata.s3.waw3-1.cloudferro.com/metadata/thumbnails/WIND_GLO_PHY_L3_MY_012_005.jpg	['Satellite observations']	Level 3	['Global Ocean']	{'row': {'magnitude': 0.125, 'units': 'degree'}, 'column': {'magnitude': 0.125, 'units': 'degree'}}		1991-08-01	['Daily']	[-179.9375, -89.9375, 179.9375, 89.9375]	['1991-08-01T00:00:00.000Z', '2025-10-31T00:00:00.000Z']	['Wind']	False	580	{'basemapId': 'light', 'overlays': {'tags': [{'name': 'Wind'}]}}		
CMEMS	Global Ocean Hourly Reprocessed Sea Surface Wind and Stress from Scatterometer and Model	https://mdl-metadata.s3.waw3-1.cloudferro.com/metadata/thumbnails/WIND_GLO_PHY_L4_MY_012_006.jpg	['Numerical models', 'Satellite observations']	Level 4	['Global Ocean']	{'row': {'magnitude': 0.125, 'units': 'degree'}, 'column': {'magnitude': 0.125, 'units': 'degree'}}		1997-06-01	['Hourly']	[-179.9375, -89.9375, 179.9375, 89.9375]	['1994-06-01T00:00:00.000Z', '2025-10-21T23:00:00.000Z']	['Wind']	False	58	{'basemapId': 'light', 'overlays': {'tags': [{'name': 'Wind'}]}}		
CMEMS	Global Ocean Monthly Mean Sea Surface Wind and Stress from Scatterometer and Model	https://mdl-metadata.s3.waw3-1.cloudferro.com/metadata/thumbnails/WIND_GLO_PHY_CLIMATE_L4_MY_012_003.jpg	['Satellite observations']	Level 4	['Global Ocean', 'Arctic Ocean', 'Baltic Sea', 'Black Sea', 'Mediterranean Sea', 'Atlantic: Iberia-Biscay-Ireland', 'Atlantic: North', 'Atlantic: NW European Shelf']	{'row': {'magnitude': 0.25, 'units': 'degree'}, 'column': {'magnitude': 0.25, 'units': 'degree'}}		1994-07-16	['Monthly']	[-179.875, -89.875, 179.875, 89.875]	['1994-07-01T00:00:00.000Z', '2025-10-01T00:00:00.000Z']	['Wind']	False	21	{'basemapId': 'light', 'overlays': {'tags': [{'name': 'Wind'}, {'name': 'Monthly'}]}}		
CMEMS	High-resolution L3 Sea Surface Wind from MY Satellite Measurements over the Arctic Sea	https://mdl-metadata.s3.waw3-1.cloudferro.com/metadata/thumbnails/WIND_ARC_PHY_HR_L3_MY_012_105.jpg	['Satellite observations']	Level 3	['Arctic Ocean', 'Mediterranean Sea']	{'row': {'magnitude': 1.3, 'units': 'km'}, 'column': {'magnitude': 1.3, 'units': 'km'}}		2018-03-13	['Daily']	[-89.99, 62.00999999999999, 76.99, 89.99]	['2018-03-13T00:00:00.000Z', '2025-07-26T00:00:00.000Z']	['Wind']	False	56	{'basemapId': 'light', 'overlays': {'tags': [{'name': 'Wind'}, {'name': 'High resolution'}]}}	2024-12-31	
CMEMS	High-resolution L3 Sea Surface Wind from MY Satellite Measurements over the Atlantic Sea	https://mdl-metadata.s3.waw3-1.cloudferro.com/metadata/thumbnails/WIND_ATL_PHY_HR_L3_MY_012_106.jpg	['Satellite observations']	Level 3	['Mediterranean Sea', 'Atlantic: North']	{'row': {'magnitude': 0.012, 'units': 'degree'}, 'column': {'magnitude': 0.012, 'units': 'degree'}}		2018-03-13	['Daily']	[-19.993999481201172, 26.006000518798828, 12.994000434875488, 61.99399948120117]	['2018-03-13T00:00:00.000Z', '2025-07-26T00:00:00.000Z']	['Wind']	False	56	{'basemapId': 'light', 'overlays': {'tags': [{'name': 'Wind'}, {'name': 'High resolution'}]}}	2024-12-31	
CMEMS	High-resolution L3 Sea Surface Wind from MY Satellite Measurements over the Baltic Sea	https://mdl-metadata.s3.waw3-1.cloudferro.com/metadata/thumbnails/WIND_BAL_PHY_HR_L3_MY_012_107.jpg	['Satellite observations']	Level 3	['Baltic Sea', 'Mediterranean Sea']	{'row': {'magnitude': 0.012, 'units': 'degree'}, 'column': {'magnitude': 0.012, 'units': 'degree'}}		2018-03-13	['Daily']	[9.005999565124512, 53.50600051879883, 30.5939998626709, 66.09400177001953]	['2018-03-13T00:00:00.000Z', '2025-07-26T00:00:00.000Z']	['Wind']	False	56	{'basemapId': 'light', 'overlays': {'tags': [{'name': 'Wind'}, {'name': 'High resolution'}]}}	2024-12-31	
CMEMS	High-resolution L3 Sea Surface Wind from MY Satellite Measurements over the Black Sea	https://mdl-metadata.s3.waw3-1.cloudferro.com/metadata/thumbnails/WIND_BLK_PHY_HR_L3_MY_012_108.jpg	['Satellite observations']	Level 3	['Mediterranean Sea']	{'row': {'magnitude': 0.012, 'units': 'degree'}, 'column': {'magnitude': 0.012, 'units': 'degree'}}		2018-03-13	['Daily']	[27.31599998474121, 40.816001892089844, 42.00400161743164, 47.5]	['2018-03-13T00:00:00.000Z', '2025-07-26T00:00:00.000Z']	['Wind']	False	56	{'basemapId': 'light', 'overlays': {'tags': [{'name': 'Wind'}, {'name': 'High resolution'}]}}	2024-12-31	
CMEMS	High-resolution L3 Sea Surface Wind from MY Satellite Measurements over the Mediterranean Sea	https://mdl-metadata.s3.waw3-1.cloudferro.com/metadata/thumbnails/WIND_MED_PHY_HR_L3_MY_012_109.jpg	['Satellite observations']	Level 3	['Mediterranean Sea']	{'row': {'magnitude': 0.012, 'units': 'degree'}, 'column': {'magnitude': 0.012, 'units': 'degree'}}		2018-03-13	['Daily']	[-5.604000091552734, 30.125999450683594, 36.80400085449219, 46.00199890136719]	['2018-03-13T00:00:00.000Z', '2024-12-31T00:00:00.000Z']	['Wind']	False	56	{'basemapId': 'light', 'overlays': {'tags': [{'name': 'Wind'}, {'name': 'High resolution'}]}}	2024-12-31	
CMEMS	GLOBAL OCEAN L3 SIGNIFICANT WAVE HEIGHT FROM NRT SATELLITE MEASUREMENTS	https://mdl-metadata.s3.waw3-1.cloudferro.com/metadata/thumbnails/WAVE_GLO_PHY_SWH_L3_NRT_014_001.jpg	['Satellite observations']	Level 3	['Global Ocean', 'Arctic Ocean', 'Baltic Sea', 'Black Sea', 'Mediterranean Sea', 'Atlantic: Iberia-Biscay-Ireland', 'Atlantic: North', 'Atlantic: NW European Shelf']	{'row': {'magnitude': 7, 'units': 'km'}, 'column': {'magnitude': 7, 'units': 'km'}}		2021-01-01	['Instantaneous']	[-180, -82.649, 179.999999, 87.987402]	['2021-01-01T00:00:00.000Z', '2026-02-14T21:52:03.000Z']	['Wind', 'Wave']	False	30	{'basemapId': 'dark', 'overlays': {'tags': [{'name': 'SWH'}]}}		
CMEMS	GLOBAL OCEAN L4 SIGNIFICANT WAVE HEIGHT FROM NRT SATELLITE MEASUREMENTS	https://mdl-metadata.s3.waw3-1.cloudferro.com/metadata/thumbnails/WAVE_GLO_PHY_SWH_L4_NRT_014_003.jpg	['Satellite observations']	Level 4	['Global Ocean', 'Arctic Ocean', 'Baltic Sea', 'Black Sea', 'Mediterranean Sea', 'Atlantic: Iberia-Biscay-Ireland', 'Atlantic: North', 'Atlantic: NW European Shelf']	{'row': {'magnitude': 2, 'units': 'degree'}, 'column': {'magnitude': 2, 'units': 'degree'}}		2021-01-01	['Daily']	[-179, -89, 179, 89]	['2021-01-01T00:00:00.000Z', '2026-02-13T00:00:00.000Z']	['Wave']	False	6	{'basemapId': 'dark', 'overlays': {'tags': [{'name': 'SWH'}]}}		
CMEMS	GLOBAL OCEAN L3 SPECTRAL PARAMETERS FROM NRT SATELLITE MEASUREMENTS	https://mdl-metadata.s3.waw3-1.cloudferro.com/metadata/thumbnails/WAVE_GLO_WAV_L3_SPC_NRT_OBSERVATIONS_014_002.jpg	['Satellite observations']	Level 3	['Global Ocean', 'Arctic Ocean', 'Baltic Sea', 'Black Sea', 'Mediterranean Sea', 'Atlantic: Iberia-Biscay-Ireland', 'Atlantic: North', 'Atlantic: NW European Shelf']			2020-04-01	['Hourly']	[-180, -90, 180, 90]	['2020-04-01T00:00:00.000Z', None]	['Wave']	False	3	{'basemapId': 'dark', 'overlays': {'tags': [{'name': 'Spectral'}]}}		
CMEMS	GLOBAL OCEAN L4 SPECTRAL PARAMETERS FROM NRT SATELLITE MEASUREMENTS	https://mdl-metadata.s3.waw3-1.cloudferro.com/metadata/thumbnails/WAVE_GLO_PHY_SPC_L4_NRT_014_004.jpg	['Satellite observations']	Level 4	['Global Ocean', 'Arctic Ocean', 'Baltic Sea', 'Black Sea', 'Mediterranean Sea', 'Atlantic: Iberia-Biscay-Ireland', 'Atlantic: North', 'Atlantic: NW European Shelf']	{'row': {'magnitude': 1, 'units': 'degree'}, 'column': {'magnitude': 1, 'units': 'degree'}}		2021-11-01	['Hourly']	[-179.5, -66.5, 179.5, 64.5]	['2023-06-08T00:00:00.000Z', '2026-02-26T21:00:00.000Z']	['Wave']	False	35	{'basemapId': 'dark', 'overlays': {'tags': [{'name': 'Spectral'}]}}		
